transaction_id,merchant_id,user_id,amount,category,payment_method,account_age_days,historical_return_rate,past_chargebacks,address_changed_hours,device_trust_score,promo_code_used,ip_country_match,is_vpn_or_proxy,same_device_account_count,device_hash,vpa,delivery_address,is_return_fraud,is_chargeback_risk,is_abuse_ring,is_fraud
txn_rzp_000114,mch_luxe_jewels,usr_64656,12294.16,JEWELRY,DEBIT_CARD,44,0.7443,0,30.8,62.3,0,1,0,2,dev_hash_24534,user_390@okhdfcbank,"House No 348, Street 19, Bengaluru",0,0,0,0
txn_rzp_000115,mch_hyper_grocery,usr_88442,6941.15,DIGITAL_VOUCHER,UPI_INTENT,150,0.2222,0,145.4,92.8,1,0,1,2,dev_hash_37686,user_885@okhdfcbank,"House No 71, Street 9, Bengaluru",0,1,0,1
txn_rzp_000116,mch_fashion_hub,usr_66193,3184.0,GROCERY,DEBIT_CARD,205,0.2311,0,2.1,86.7,1,1,0,2,dev_hash_97562,user_925@okhdfcbank,"House No 182, Street 3, Bengaluru",0,0,0,0
txn_rzp_000117,mch_fashion_hub,usr_58176,79323.51,ELECTRONICS,DEBIT_CARD,24,0.3492,0,51.0,81.4,0,1,0,2,dev_hash_93904,user_527@okhdfcbank,"House No 149, Street 4, Bengaluru",0,0,0,0
txn_rzp_000118,mch_fashion_hub,usr_43568,22849.85,LUXURY_FASHION,NETBANKING,54,0.0881,0,56.1,81.8,0,1,0,2,dev_hash_23875,user_349@okhdfcbank,"House No 224, Street 19, Bengaluru",0,0,0,0
txn_rzp_000119,mch_hyper_grocery,usr_11308,4339.02,FOOTWEAR,CREDIT_CARD,75,0.1925,0,5.1,97.3,0,1,0,1,dev_hash_92998,user_216@okhdfcbank,"House No 272, Street 17, Bengaluru",0,0,0,0
txn_rzp_000120,mch_quick_vouchers,usr_47019,442.98,GROCERY,COD,157,0.0548,2,249.8,80.3,0,1,0,1,dev_hash_88957,user_256@okhdfcbank,"House No 390, Street 3, Bengaluru",0,0,0,0
txn_rzp_000121,mch_luxe_jewels,usr_61811,72468.66,JEWELRY,NETBANKING,25,0.3371,0,421.3,51.9,0,1,0,1,dev_hash_91857,user_430@okhdfcbank,"House No 443, Street 11, Bengaluru",0,0,0,0
txn_rzp_000122,mch_luxe_jewels,usr_9950,861.76,FOOTWEAR,DEBIT_CARD,285,0.193,0,40.8,75.9,0,1,0,1,dev_hash_19724,user_417@okhdfcbank,"House No 237, Street 15, Bengaluru",0,0,0,0
txn_rzp_000123,mch_fashion_hub,usr_49331,6566.0,DIGITAL_VOUCHER,UPI_INTENT,91,0.209,0,17.3,82.4,0,0,0,3,dev_hash_60394,user_573@okhdfcbank,"House No 298, Street 18, Bengaluru",0,0,0,0
txn_rzp_000124,mch_fashion_hub,usr_59947,7802.07,JEWELRY,COD,189,0.272,0,146.1,90.7,1,1,0,3,dev_hash_69050,user_205@okhdfcbank,"House No 416, Street 11, Bengaluru",0,0,0,0
txn_rzp_000125,mch_fashion_hub,usr_67132,3824.81,GROCERY,UPI_COLLECT,257,0.206,0,9.0,90.8,1,1,0,2,dev_hash_89928,user_262@okhdfcbank,"House No 187, Street 12, Bengaluru",0,0,0,0
txn_rzp_000126,mch_luxe_jewels,usr_54578,1689.27,DIGITAL_VOUCHER,COD,208,0.0324,0,22.6,66.6,0,1,0,2,dev_hash_22387,user_671@okhdfcbank,"House No 348, Street 13, Bengaluru",0,0,0,0
txn_rzp_000127,mch_quick_vouchers,usr_95861,2130.21,GROCERY,NETBANKING,2,0.2868,0,85.5,34.4,0,1,0,1,dev_hash_55851,user_417@okhdfcbank,"House No 496, Street 13, Bengaluru",0,0,0,0
txn_rzp_000128,mch_hyper_grocery,usr_93908,82411.02,ELECTRONICS,CREDIT_CARD,272,0.1556,2,11.1,100.0,0,1,0,3,dev_hash_99838,user_639@okhdfcbank,"House No 48, Street 14, Bengaluru",0,1,0,1
txn_rzp_000129,mch_quick_vouchers,usr_41483,25181.34,LUXURY_FASHION,UPI_COLLECT,147,0.1215,0,2.4,41.2,1,1,0,3,dev_hash_30308,user_179@okhdfcbank,"House No 152, Street 4, Bengaluru",1,0,0,1
txn_rzp_000130,mch_hyper_grocery,usr_5947,491.82,GROCERY,CREDIT_CARD,91,0.2148,0,13.2,83.0,0,1,0,1,dev_hash_33703,user_951@okhdfcbank,"House No 355, Street 20, Bengaluru",0,0,0,0
txn_rzp_000131,mch_luxe_jewels,usr_6726,3223.17,FOOTWEAR,CREDIT_CARD,5,0.0599,0,90.1,66.4,0,1,0,2,dev_hash_68841,user_339@okhdfcbank,"House No 274, Street 8, Bengaluru",0,0,0,0
txn_rzp_000132,mch_luxe_jewels,usr_26430,8116.42,DIGITAL_VOUCHER,COD,74,0.1088,0,53.8,71.3,0,0,0,1,dev_hash_60052,user_614@okhdfcbank,"House No 271, Street 14, Bengaluru",0,0,0,0
txn_rzp_000133,mch_gadget_bazar,usr_80254,3991.62,LUXURY_FASHION,CREDIT_CARD,51,0.1706,0,14.5,85.6,1,1,0,1,dev_hash_77621,user_971@okhdfcbank,"House No 64, Street 10, Bengaluru",0,0,0,0
txn_rzp_000134,mch_gadget_bazar,usr_36755,3585.19,FOOTWEAR,NETBANKING,193,0.1771,0,2.2,88.2,1,1,0,2,dev_hash_69130,user_457@okhdfcbank,"House No 477, Street 1, Bengaluru",0,0,0,0
txn_rzp_000135,mch_fashion_hub,usr_52964,28191.46,JEWELRY,CREDIT_CARD,111,0.1469,0,33.4,21.0,1,0,1,17,dev_fingerprint_ring_2,abuser_14@okicici,"Flat 106, Sector 62, Noida, UP",0,1,1,1
txn_rzp_000136,mch_fashion_hub,usr_38601,3304.87,FOOTWEAR,COD,120,0.273,0,175.3,93.9,0,1,0,1,dev_hash_20384,user_119@okhdfcbank,"House No 132, Street 7, Bengaluru",0,0,0,0
txn_rzp_000137,mch_hyper_grocery,usr_96320,23959.6,JEWELRY,NETBANKING,175,0.2519,0,14.3,83.8,0,1,0,2,dev_hash_41252,user_529@okhdfcbank,"House No 328, Street 20, Bengaluru",0,0,0,0
txn_rzp_000138,mch_fashion_hub,usr_15530,2291.41,FOOTWEAR,NETBANKING,51,0.0808,0,12.9,26.7,0,1,0,2,dev_hash_48177,user_539@okhdfcbank,"House No 1, Street 20, Bengaluru",0,0,0,0
txn_rzp_000139,mch_gadget_bazar,usr_75798,1851.2,FOOTWEAR,UPI_COLLECT,627,0.3257,0,252.0,50.0,0,1,0,3,dev_hash_78951,user_657@okhdfcbank,"House No 260, Street 17, Bengaluru",0,0,0,0
txn_rzp_000140,mch_fashion_hub,usr_52177,469.71,FOOTWEAR,UPI_INTENT,33,0.0768,0,69.1,27.7,0,0,1,8,dev_fingerprint_ring_13,abuser_2@okicici,"Flat 106, Sector 62, Noida, UP",0,1,1,1
txn_rzp_000141,mch_fashion_hub,usr_77271,876.63,GROCERY,CREDIT_CARD,33,0.0539,0,145.9,73.3,1,1,0,3,dev_hash_99742,user_575@okhdfcbank,"House No 357, Street 16, Bengaluru",0,0,0,0
txn_rzp_000142,mch_gadget_bazar,usr_18675,29277.47,ELECTRONICS,COD,10,0.1169,0,51.0,11.0,0,1,1,9,dev_fingerprint_ring_4,abuser_1@okicici,"Flat 106, Sector 62, Noida, UP",1,0,1,1
txn_rzp_000143,mch_hyper_grocery,usr_63049,1909.26,DIGITAL_VOUCHER,UPI_INTENT,776,0.1284,0,48.3,62.3,0,1,0,2,dev_hash_95948,user_439@okhdfcbank,"House No 140, Street 4, Bengaluru",0,0,0,0
txn_rzp_000144,mch_luxe_jewels,usr_53431,280.39,GROCERY,DEBIT_CARD,66,0.1488,0,80.4,59.0,0,1,0,2,dev_hash_75211,user_476@okhdfcbank,"House No 474, Street 17, Bengaluru",0,0,0,0
txn_rzp_000145,mch_fashion_hub,usr_96300,2080.31,FOOTWEAR,UPI_INTENT,364,0.2566,0,49.5,95.3,0,0,0,2,dev_hash_23447,user_181@okhdfcbank,"House No 168, Street 10, Bengaluru",0,0,0,0
txn_rzp_000146,mch_luxe_jewels,usr_79986,2632.15,GROCERY,DEBIT_CARD,5,0.1207,0,36.0,99.4,1,1,0,3,dev_hash_56210,user_729@okhdfcbank,"House No 223, Street 9, Bengaluru",0,0,0,0
txn_rzp_000147,mch_fashion_hub,usr_10835,2982.86,GROCERY,COD,20,0.273,0,151.8,47.7,0,1,0,3,dev_hash_14081,user_246@okhdfcbank,"House No 435, Street 20, Bengaluru",0,0,0,0
txn_rzp_000148,mch_luxe_jewels,usr_5561,24030.58,LUXURY_FASHION,UPI_INTENT,296,0.0577,0,56.6,100.0,1,1,0,2,dev_hash_14244,user_719@okhdfcbank,"House No 79, Street 15, Bengaluru",0,0,0,0
txn_rzp_000149,mch_quick_vouchers,usr_59188,5518.28,ELECTRONICS,NETBANKING,70,0.0615,0,19.5,54.7,1,1,0,2,dev_hash_24869,user_126@okhdfcbank,"House No 377, Street 6, Bengaluru",0,0,0,0
txn_rzp_000150,mch_hyper_grocery,usr_51723,11587.63,JEWELRY,UPI_INTENT,166,0.0963,0,52.7,100.0,1,1,0,1,dev_hash_47431,user_810@okhdfcbank,"House No 470, Street 16, Bengaluru",0,0,0,0
txn_rzp_000151,mch_fashion_hub,usr_18790,48126.37,ELECTRONICS,DEBIT_CARD,4,0.0694,0,67.4,90.2,1,1,0,3,dev_hash_51889,user_783@okhdfcbank,"House No 178, Street 3, Bengaluru",0,0,0,0
txn_rzp_000152,mch_hyper_grocery,usr_39058,7322.17,DIGITAL_VOUCHER,UPI_COLLECT,560,0.1605,1,4.5,83.1,0,1,0,1,dev_hash_76683,user_329@okhdfcbank,"House No 63, Street 7, Bengaluru",0,0,0,0
txn_rzp_000153,mch_gadget_bazar,usr_65752,89099.24,ELECTRONICS,CREDIT_CARD,77,0.1751,0,117.0,43.6,0,1,0,2,dev_hash_90209,user_188@okhdfcbank,"House No 34, Street 10, Bengaluru",0,0,0,0
txn_rzp_000154,mch_luxe_jewels,usr_69903,2804.95,FOOTWEAR,DEBIT_CARD,226,0.2389,0,14.4,74.0,0,1,0,2,dev_hash_68979,user_577@okhdfcbank,"House No 349, Street 17, Bengaluru",0,0,0,0
txn_rzp_000155,mch_gadget_bazar,usr_73260,2434.46,GROCERY,NETBANKING,222,0.2012,0,118.1,67.6,1,0,0,1,dev_hash_17263,user_951@okhdfcbank,"House No 64, Street 17, Bengaluru",0,0,0,0
txn_rzp_000156,mch_quick_vouchers,usr_22581,22894.0,LUXURY_FASHION,CREDIT_CARD,544,0.1368,0,68.0,78.7,0,1,0,1,dev_hash_47230,user_966@okhdfcbank,"House No 41, Street 9, Bengaluru",0,0,0,0
txn_rzp_000157,mch_hyper_grocery,usr_36972,15563.94,LUXURY_FASHION,COD,329,0.0825,0,124.5,100.0,1,1,0,3,dev_hash_86106,user_257@okhdfcbank,"House No 88, Street 20, Bengaluru",0,0,0,0
txn_rzp_000158,mch_quick_vouchers,usr_74874,13598.18,ELECTRONICS,UPI_INTENT,176,0.0907,0,17.6,83.6,1,0,0,3,dev_hash_37631,user_885@okhdfcbank,"House No 293, Street 14, Bengaluru",0,0,0,0
txn_rzp_000159,mch_fashion_hub,usr_66278,566.36,GROCERY,NETBANKING,4,0.189,0,65.0,83.7,1,0,0,1,dev_hash_99783,user_515@okhdfcbank,"House No 153, Street 15, Bengaluru",0,0,0,0
txn_rzp_000160,mch_fashion_hub,usr_21719,743.51,FOOTWEAR,DEBIT_CARD,213,0.0804,3,9.9,68.0,0,1,0,2,dev_hash_51853,user_851@okhdfcbank,"House No 441, Street 12, Bengaluru",0,1,0,1
txn_rzp_000161,mch_quick_vouchers,usr_68499,14369.87,JEWELRY,UPI_INTENT,231,0.0153,0,15.3,58.2,1,1,0,3,dev_hash_22689,user_151@okhdfcbank,"House No 149, Street 13, Bengaluru",0,0,0,0
txn_rzp_000162,mch_luxe_jewels,usr_33541,13714.88,LUXURY_FASHION,CREDIT_CARD,12,0.0624,0,54.8,50.0,0,1,0,2,dev_hash_77466,user_578@okhdfcbank,"House No 256, Street 10, Bengaluru",0,0,0,0
txn_rzp_000163,mch_fashion_hub,usr_12802,1560.85,FOOTWEAR,NETBANKING,72,0.1266,0,59.5,23.4,0,1,1,9,dev_fingerprint_ring_5,abuser_8@okicici,"Flat 108, Sector 62, Noida, UP",0,1,1,1
txn_rzp_000164,mch_fashion_hub,usr_57482,5190.32,LUXURY_FASHION,CREDIT_CARD,107,0.143,1,19.3,56.1,0,1,0,3,dev_hash_84747,user_675@okhdfcbank,"House No 100, Street 12, Bengaluru",0,0,0,0
txn_rzp_000165,mch_quick_vouchers,usr_10637,1887.02,FOOTWEAR,NETBANKING,29,0.273,0,101.3,80.4,0,1,0,2,dev_hash_90090,user_221@okhdfcbank,"House No 66, Street 4, Bengaluru",0,0,0,0
txn_rzp_000166,mch_quick_vouchers,usr_45444,75382.53,JEWELRY,CREDIT_CARD,222,0.1661,0,199.0,62.0,0,1,0,2,dev_hash_15938,user_139@okhdfcbank,"House No 71, Street 11, Bengaluru",0,0,0,0
txn_rzp_000167,mch_hyper_grocery,usr_60898,20275.47,LUXURY_FASHION,NETBANKING,65,0.0969,0,49.5,79.5,0,1,0,3,dev_hash_61505,user_731@okhdfcbank,"House No 379, Street 10, Bengaluru",0,0,0,0
txn_rzp_000168,mch_quick_vouchers,usr_67494,39256.1,JEWELRY,NETBANKING,378,0.1021,0,37.1,14.3,0,1,1,11,dev_fingerprint_ring_6,abuser_11@okicici,"Flat 102, Sector 62, Noida, UP",0,1,1,1
txn_rzp_000169,mch_fashion_hub,usr_79238,3173.04,FOOTWEAR,CREDIT_CARD,76,0.1304,0,184.4,100.0,0,1,0,3,dev_hash_16731,user_697@okhdfcbank,"House No 246, Street 6, Bengaluru",0,0,0,0
txn_rzp_000170,mch_hyper_grocery,usr_50832,27238.72,LUXURY_FASHION,COD,34,0.1465,0,1.9,72.5,1,1,0,2,dev_hash_67807,user_421@okhdfcbank,"House No 215, Street 5, Bengaluru",1,0,0,1
txn_rzp_000171,mch_luxe_jewels,usr_66774,17164.97,JEWELRY,DEBIT_CARD,593,0.1876,0,41.7,83.1,0,1,1,3,dev_hash_37176,user_674@okhdfcbank,"House No 167, Street 16, Bengaluru",0,0,0,0
txn_rzp_000172,mch_luxe_jewels,usr_42124,9129.26,LUXURY_FASHION,DEBIT_CARD,173,0.0662,3,4.3,100.0,0,1,0,3,dev_hash_99226,user_758@okhdfcbank,"House No 412, Street 9, Bengaluru",0,1,0,1
txn_rzp_000173,mch_gadget_bazar,usr_37569,67553.17,JEWELRY,CREDIT_CARD,740,0.0908,0,84.8,78.3,1,0,0,2,dev_hash_37168,user_806@okhdfcbank,"House No 361, Street 16, Bengaluru",0,0,0,0
txn_rzp_000174,mch_luxe_jewels,usr_46718,94702.72,JEWELRY,COD,302,0.0487,0,10.1,51.3,1,1,0,2,dev_hash_61712,user_938@okhdfcbank,"House No 177, Street 5, Bengaluru",0,0,0,0
txn_rzp_000175,mch_fashion_hub,usr_38700,4006.73,GROCERY,UPI_INTENT,107,0.1259,0,105.6,77.5,1,1,0,3,dev_hash_36485,user_947@okhdfcbank,"House No 276, Street 9, Bengaluru",0,0,0,0
txn_rzp_000176,mch_quick_vouchers,usr_18992,48320.97,ELECTRONICS,NETBANKING,3,0.1365,0,0.9,85.1,0,1,1,1,dev_hash_39579,user_753@okhdfcbank,"House No 120, Street 2, Bengaluru",1,1,0,1
txn_rzp_000177,mch_fashion_hub,usr_90285,9959.65,LUXURY_FASHION,UPI_INTENT,670,0.0488,0,7.4,56.5,0,0,0,2,dev_hash_72350,user_588@okhdfcbank,"House No 334, Street 7, Bengaluru",0,0,0,0
txn_rzp_000178,mch_quick_vouchers,usr_38409,1562.34,GROCERY,UPI_INTENT,240,0.2012,0,160.3,49.0,0,1,0,1,dev_hash_14888,user_279@okhdfcbank,"House No 214, Street 6, Bengaluru",0,0,0,0
txn_rzp_000179,mch_luxe_jewels,usr_65930,33526.04,LUXURY_FASHION,COD,278,0.3677,0,2.8,25.9,0,1,1,10,dev_fingerprint_ring_10,abuser_10@okicici,"Flat 102, Sector 62, Noida, UP",1,0,1,1
txn_rzp_000180,mch_hyper_grocery,usr_69723,3018.19,FOOTWEAR,UPI_COLLECT,405,0.2908,0,96.3,81.0,0,1,0,3,dev_hash_31298,user_848@okhdfcbank,"House No 235, Street 9, Bengaluru",0,0,0,0
txn_rzp_000181,mch_gadget_bazar,usr_2846,2378.17,GROCERY,CREDIT_CARD,205,0.0905,1,96.3,53.8,0,1,0,3,dev_hash_93719,user_515@okhdfcbank,"House No 424, Street 14, Bengaluru",0,0,0,0
txn_rzp_000182,mch_quick_vouchers,usr_12368,1671.21,FOOTWEAR,COD,268,0.0582,0,104.1,70.2,1,0,0,2,dev_hash_10895,user_367@okhdfcbank,"House No 197, Street 8, Bengaluru",0,0,0,0
txn_rzp_000183,mch_quick_vouchers,usr_44204,3017.94,DIGITAL_VOUCHER,NETBANKING,3,0.3117,0,9.3,100.0,0,1,0,2,dev_hash_18142,user_783@okhdfcbank,"House No 61, Street 15, Bengaluru",0,0,0,0
txn_rzp_000184,mch_gadget_bazar,usr_54138,2950.98,GROCERY,NETBANKING,136,0.131,0,76.9,100.0,0,1,0,1,dev_hash_93717,user_402@okhdfcbank,"House No 189, Street 20, Bengaluru",0,0,0,0
txn_rzp_000185,mch_gadget_bazar,usr_18507,707.22,FOOTWEAR,UPI_COLLECT,74,0.0962,1,19.8,74.0,0,0,0,1,dev_hash_71712,user_875@okhdfcbank,"House No 276, Street 7, Bengaluru",0,1,0,1
txn_rzp_000186,mch_hyper_grocery,usr_11730,84823.24,JEWELRY,DEBIT_CARD,186,0.0946,0,20.9,82.8,0,1,0,3,dev_hash_81781,user_617@okhdfcbank,"House No 104, Street 19, Bengaluru",0,0,0,0
txn_rzp_000187,mch_gadget_bazar,usr_22566,7672.9,DIGITAL_VOUCHER,NETBANKING,111,0.1527,0,56.7,85.2,0,1,0,2,dev_hash_76895,user_556@okhdfcbank,"House No 415, Street 2, Bengaluru",0,0,0,0
txn_rzp_000188,mch_gadget_bazar,usr_68272,3707.37,FOOTWEAR,DEBIT_CARD,43,0.0613,0,51.1,91.0,0,1,0,3,dev_hash_12853,user_505@okhdfcbank,"House No 131, Street 1, Bengaluru",0,0,0,0
txn_rzp_000189,mch_gadget_bazar,usr_76800,31779.36,ELECTRONICS,UPI_INTENT,149,0.1994,0,44.6,74.2,0,1,0,2,dev_hash_19046,user_583@okhdfcbank,"House No 17, Street 10, Bengaluru",0,0,0,0
txn_rzp_000190,mch_gadget_bazar,usr_18750,3630.31,GROCERY,COD,41,0.0454,0,110.3,100.0,0,1,0,1,dev_hash_59479,user_484@okhdfcbank,"House No 42, Street 18, Bengaluru",0,0,0,0
txn_rzp_000191,mch_quick_vouchers,usr_16549,20289.47,LUXURY_FASHION,NETBANKING,0,0.0502,0,11.6,91.0,0,1,0,2,dev_hash_12979,user_405@okhdfcbank,"House No 238, Street 18, Bengaluru",0,0,0,0
txn_rzp_000192,mch_hyper_grocery,usr_50712,34879.03,LUXURY_FASHION,UPI_COLLECT,82,0.0791,0,38.3,84.1,0,1,0,3,dev_hash_24790,user_132@okhdfcbank,"House No 415, Street 14, Bengaluru",0,0,0,0
txn_rzp_000193,mch_fashion_hub,usr_32544,24955.4,LUXURY_FASHION,UPI_INTENT,0,0.0145,0,47.2,67.8,1,1,0,2,dev_hash_16380,user_350@okhdfcbank,"House No 380, Street 2, Bengaluru",0,0,0,0
txn_rzp_000194,mch_luxe_jewels,usr_31715,57198.54,JEWELRY,UPI_COLLECT,148,0.095,0,125.5,95.2,0,1,0,2,dev_hash_40692,user_935@okhdfcbank,"House No 470, Street 19, Bengaluru",0,0,0,0
txn_rzp_000195,mch_hyper_grocery,usr_79370,2317.41,GROCERY,CREDIT_CARD,14,0.1328,0,52.4,57.4,1,1,0,3,dev_hash_64206,user_407@okhdfcbank,"House No 141, Street 2, Bengaluru",0,0,0,0
txn_rzp_000196,mch_hyper_grocery,usr_97365,12830.36,LUXURY_FASHION,COD,102,0.0966,3,194.7,53.4,0,1,1,2,dev_hash_94320,user_787@okhdfcbank,"House No 196, Street 17, Bengaluru",0,1,0,1
txn_rzp_000197,mch_luxe_jewels,usr_20558,6604.37,DIGITAL_VOUCHER,DEBIT_CARD,98,0.2448,0,34.9,100.0,1,1,0,3,dev_hash_28920,user_925@okhdfcbank,"House No 238, Street 2, Bengaluru",0,0,0,0
txn_rzp_000198,mch_luxe_jewels,usr_55592,21602.86,JEWELRY,NETBANKING,80,0.3735,0,203.4,91.9,1,1,0,3,dev_hash_68954,user_967@okhdfcbank,"House No 190, Street 3, Bengaluru",0,0,0,0
txn_rzp_000199,mch_gadget_bazar,usr_7755,2963.32,DIGITAL_VOUCHER,DEBIT_CARD,101,0.224,0,6.1,77.5,0,1,0,1,dev_hash_87015,user_841@okhdfcbank,"House No 344, Street 18, Bengaluru",0,0,0,0
txn_rzp_000200,mch_luxe_jewels,usr_28379,4650.08,DIGITAL_VOUCHER,CREDIT_CARD,235,0.3319,0,77.0,58.2,0,1,0,1,dev_hash_25376,user_864@okhdfcbank,"House No 387, Street 16, Bengaluru",0,0,0,0
txn_rzp_000201,mch_hyper_grocery,usr_93244,33568.28,LUXURY_FASHION,DEBIT_CARD,12,0.1298,0,20.7,94.4,0,1,0,2,dev_hash_79946,user_764@okhdfcbank,"House No 184, Street 10, Bengaluru",0,0,0,0
txn_rzp_000202,mch_quick_vouchers,usr_68215,2106.37,FOOTWEAR,DEBIT_CARD,269,0.073,0,10.8,77.7,1,0,0,1,dev_hash_36624,user_479@okhdfcbank,"House No 161, Street 14, Bengaluru",0,0,0,0
txn_rzp_000203,mch_hyper_grocery,usr_30002,2466.03,GROCERY,UPI_COLLECT,95,0.2378,1,59.1,49.9,1,1,0,1,dev_hash_48691,user_256@okhdfcbank,"House No 101, Street 11, Bengaluru",0,1,0,1
txn_rzp_000204,mch_gadget_bazar,usr_66444,70773.89,JEWELRY,COD,716,0.1206,0,257.5,88.2,0,1,0,1,dev_hash_94108,user_857@okhdfcbank,"House No 252, Street 15, Bengaluru",0,0,0,0
txn_rzp_000205,mch_quick_vouchers,usr_23185,22081.4,LUXURY_FASHION,COD,77,0.0874,0,8.8,85.7,0,1,0,3,dev_hash_17698,user_636@okhdfcbank,"House No 18, Street 3, Bengaluru",1,0,0,1
txn_rzp_000206,mch_fashion_hub,usr_55053,4233.06,LUXURY_FASHION,COD,221,0.219,0,209.8,63.1,1,1,1,2,dev_hash_58916,user_161@okhdfcbank,"House No 317, Street 20, Bengaluru",1,0,0,1
txn_rzp_000207,mch_fashion_hub,usr_1866,81497.78,JEWELRY,NETBANKING,199,0.047,0,3.8,64.9,0,1,0,1,dev_hash_47576,user_117@okhdfcbank,"House No 258, Street 14, Bengaluru",0,0,0,0
txn_rzp_000208,mch_fashion_hub,usr_13624,75765.04,JEWELRY,UPI_COLLECT,40,0.0807,0,16.5,71.5,1,1,0,2,dev_hash_62022,user_180@okhdfcbank,"House No 192, Street 13, Bengaluru",0,0,0,0
txn_rzp_000209,mch_hyper_grocery,usr_32877,2112.89,GROCERY,UPI_COLLECT,755,0.1485,0,8.0,76.6,1,1,0,2,dev_hash_95182,user_877@okhdfcbank,"House No 17, Street 3, Bengaluru",0,0,0,0
txn_rzp_000210,mch_luxe_jewels,usr_50436,64110.21,JEWELRY,DEBIT_CARD,310,0.3425,0,24.4,84.5,1,1,0,3,dev_hash_66873,user_760@okhdfcbank,"House No 402, Street 11, Bengaluru",0,0,0,0
txn_rzp_000211,mch_fashion_hub,usr_70226,62112.42,ELECTRONICS,UPI_COLLECT,287,0.2994,0,113.5,93.3,1,1,0,3,dev_hash_16102,user_176@okhdfcbank,"House No 351, Street 9, Bengaluru",0,0,0,0
txn_rzp_000212,mch_hyper_grocery,usr_87259,33508.55,ELECTRONICS,UPI_COLLECT,350,0.0904,0,14.7,83.4,0,1,0,3,dev_hash_62205,user_178@okhdfcbank,"House No 154, Street 6, Bengaluru",0,0,0,0
txn_rzp_000213,mch_gadget_bazar,usr_75277,811.65,FOOTWEAR,COD,104,0.2212,0,298.2,100.0,0,1,0,1,dev_hash_20279,user_612@okhdfcbank,"House No 382, Street 12, Bengaluru",0,0,0,0
txn_rzp_000214,mch_fashion_hub,usr_58290,24041.36,LUXURY_FASHION,UPI_INTENT,181,0.0407,0,91.5,63.5,1,1,0,2,dev_hash_52778,user_130@okhdfcbank,"House No 325, Street 9, Bengaluru",0,0,0,0
txn_rzp_000215,mch_luxe_jewels,usr_30902,8652.68,DIGITAL_VOUCHER,NETBANKING,307,0.2712,0,44.3,98.5,0,1,0,1,dev_hash_21232,user_890@okhdfcbank,"House No 317, Street 10, Bengaluru",0,0,0,0
txn_rzp_000216,mch_fashion_hub,usr_11752,3899.08,DIGITAL_VOUCHER,UPI_COLLECT,122,0.0617,0,7.6,67.8,0,1,0,2,dev_hash_57277,user_209@okhdfcbank,"House No 47, Street 1, Bengaluru",0,0,0,0
txn_rzp_000217,mch_luxe_jewels,usr_48175,3805.44,DIGITAL_VOUCHER,UPI_INTENT,107,0.063,0,45.9,100.0,1,1,0,2,dev_hash_63483,user_205@okhdfcbank,"House No 14, Street 3, Bengaluru",0,0,0,0
txn_rzp_000218,mch_hyper_grocery,usr_13198,93119.44,JEWELRY,NETBANKING,180,0.2216,0,13.8,70.8,0,1,1,1,dev_hash_21101,user_842@okhdfcbank,"House No 462, Street 18, Bengaluru",0,0,0,0
txn_rzp_000219,mch_hyper_grocery,usr_69302,29622.36,LUXURY_FASHION,COD,58,0.1857,0,2.4,100.0,0,1,0,2,dev_hash_18292,user_271@okhdfcbank,"House No 223, Street 9, Bengaluru",1,0,0,1
txn_rzp_000220,mch_fashion_hub,usr_48333,3387.49,DIGITAL_VOUCHER,UPI_COLLECT,190,0.181,0,80.0,60.6,0,1,0,2,dev_hash_27758,user_411@okhdfcbank,"House No 4, Street 13, Bengaluru",0,0,0,0
txn_rzp_000221,mch_hyper_grocery,usr_50792,4747.03,DIGITAL_VOUCHER,DEBIT_CARD,111,0.1152,0,3.1,84.0,1,1,0,3,dev_hash_27842,user_407@okhdfcbank,"House No 165, Street 20, Bengaluru",0,0,0,0
txn_rzp_000222,mch_gadget_bazar,usr_63784,3160.35,DIGITAL_VOUCHER,UPI_COLLECT,351,0.1441,0,237.0,83.7,0,0,0,2,dev_hash_74357,user_689@okhdfcbank,"House No 401, Street 8, Bengaluru",0,0,0,0
txn_rzp_000223,mch_luxe_jewels,usr_37739,3311.02,FOOTWEAR,CREDIT_CARD,65,0.0628,0,56.0,74.0,1,1,0,3,dev_hash_99353,user_886@okhdfcbank,"House No 282, Street 1, Bengaluru",0,0,0,0
txn_rzp_000224,mch_luxe_jewels,usr_93847,2409.33,LUXURY_FASHION,DEBIT_CARD,113,0.1708,0,3.6,92.0,0,1,1,3,dev_hash_63627,user_789@okhdfcbank,"House No 256, Street 5, Bengaluru",0,0,0,0
txn_rzp_000225,mch_quick_vouchers,usr_32722,9077.5,DIGITAL_VOUCHER,COD,344,0.158,0,19.7,79.3,1,1,0,3,dev_hash_88372,user_590@okhdfcbank,"House No 299, Street 13, Bengaluru",0,0,0,0
txn_rzp_000226,mch_hyper_grocery,usr_91663,426.84,FOOTWEAR,NETBANKING,320,0.2577,0,61.1,89.6,1,0,0,1,dev_hash_87833,user_753@okhdfcbank,"House No 469, Street 3, Bengaluru",0,0,0,0
txn_rzp_000227,mch_gadget_bazar,usr_87193,2400.89,GROCERY,CREDIT_CARD,101,0.1404,0,42.2,100.0,1,1,0,2,dev_hash_94769,user_509@okhdfcbank,"House No 496, Street 11, Bengaluru",0,0,0,0
