transaction_id,merchant_id,user_id,amount,category,payment_method,account_age_days,historical_return_rate,past_chargebacks,address_changed_hours,device_trust_score,promo_code_used,ip_country_match,is_vpn_or_proxy,same_device_account_count,velocity_1h_count,login_to_checkout_minutes,is_disposable_email,card_bin_country_match,upi_collect_prompted,delivery_dropzone_risk,is_otp_forwarding_active,remote_screen_share_active,vishing_call_in_progress,referred_from_phishing_link,sideloaded_apk_detected,domain_reputation_score,is_first_transfer_to_unknown_vpa,high_lottery_keyword_score,unusual_savings_drain_ratio,device_hash,vpa,delivery_address,scam_type,is_fraud
txn_rzp_000081,mch_luxe_jewels,usr_59287,1294.84,FOOTWEAR,IMPS_NEFT,15,0.4769674084563528,0,20.6,84.06678227593923,0,0,0,2,1,43.2,0,1,0,0.24,0,0,0,0,0,92.7,0,10.0,0.11,dev_hash_26011,user_968@okhdfcbank,"House No 422, Bengaluru",CLEAN,0
txn_rzp_000082,p2p_lottery_claim,usr_28801,81442.83,ELECTRONICS,UPI_INTENT,327,0.10781297755070714,0,4.2,86.07561899104198,0,1,0,1,1,34.1,0,1,0,0.3,0,0,0,0,0,87.2,0,0.6,0.05,dev_hash_86858,user_321@okhdfcbank,"House No 417, Bengaluru",CLEAN,0
txn_rzp_000083,mch_quick_vouchers,usr_20340,93836.82,ELECTRONICS,CREDIT_CARD,671,0.11833276871267724,0,52.2,87.24055826914136,0,1,0,2,1,30.2,0,1,0,0.13,0,0,0,0,0,91.2,0,14.5,0.04,dev_hash_27275,user_115@okhdfcbank,"House No 184, Bengaluru",CLEAN,0
txn_rzp_000084,mch_gadget_bazar,usr_78182,3412.12,GROCERY,CREDIT_CARD,117,0.037862988663677426,1,82.8,65.32544311686343,1,1,0,1,26,30.9,0,0,0,0.16,0,0,0,0,0,97.3,0,10.3,0.14,dev_hash_57453,user_625@okhdfcbank,"House No 304, Bengaluru",CARDING_VELOCITY,1
txn_rzp_000085,mch_gadget_bazar,usr_81623,26763.74,ELECTRONICS,COD,215,0.32131560477893195,3,3.6,84.7460531148188,0,1,0,2,3,170.1,0,1,0,0.09,0,0,0,0,0,92.7,0,13.2,0.09,dev_hash_72781,user_967@okhdfcbank,"House No 206, Bengaluru",CLEAN,0
txn_rzp_000086,mch_fashion_hub,usr_65260,52419.81,INVESTMENT_FEE,UPI_INTENT,220,0.14611655263312573,0,9.2,90.16635091543836,0,1,0,1,2,35.4,0,1,0,0.0,0,0,0,0,0,91.7,0,5.8,0.1,dev_hash_52622,user_490@okhdfcbank,"House No 306, Bengaluru",CLEAN,0
txn_rzp_000087,mch_luxe_jewels,usr_67263,39443.9,P2P_TRANSFER,UPI_INTENT,93,0.023972806221804904,0,44.8,68.79814602871987,0,1,0,1,2,21.5,0,1,0,0.65,0,0,0,0,0,83.2,0,5.7,0.09,dev_hash_54424,user_947@okhdfcbank,"House No 233, Bengaluru",CLEAN,0
txn_rzp_000088,p2p_lottery_claim,usr_13463,2963.84,GROCERY,DEBIT_CARD,152,0.37412481960392935,1,1.3,89.20749867991088,0,1,0,2,1,9.8,0,1,0,0.0,0,0,0,0,0,97.2,0,0.9,0.19,dev_hash_66606,user_198@okhdfcbank,"House No 382, Bengaluru",CLEAN,0
txn_rzp_000089,unknown_vpa_merchant,usr_18054,38591.17,ELECTRONICS,NETBANKING,21,0.21400676975769184,0,55.8,64.25164199531994,0,1,0,2,2,16.8,0,1,0,0.25,0,0,0,0,0,77.9,0,2.7,0.14,dev_hash_65435,user_988@okhdfcbank,"House No 469, Bengaluru",CLEAN,0
txn_rzp_000090,mch_quick_vouchers,usr_79696,23785.14,JEWELRY,CREDIT_CARD,148,0.23587206231061603,1,47.6,65.00435121865884,1,1,0,2,1,73.8,0,1,0,0.14,0,0,0,0,0,89.4,0,12.3,0.18,dev_hash_82910,user_476@okhdfcbank,"House No 59, Bengaluru",CLEAN,0
txn_rzp_000091,mch_hyper_grocery,usr_30643,38071.57,P2P_TRANSFER,IMPS_NEFT,47,0.06309069025889039,0,19.5,75.18553569021826,0,1,0,1,3,68.2,0,1,0,0.07,0,0,0,0,0,77.3,0,9.4,0.1,dev_hash_45054,user_129@okhdfcbank,"House No 93, Bengaluru",CLEAN,0
txn_rzp_000092,unknown_vpa_merchant,usr_41499,2995.05,GROCERY,CREDIT_CARD,36,0.31544106435502833,0,74.0,87.25660533992281,1,1,0,2,1,42.0,0,1,0,0.18,0,0,0,0,0,86.9,0,14.8,0.04,dev_hash_14018,user_193@okhdfcbank,"House No 383, Bengaluru",CLEAN,0
txn_rzp_000093,mch_luxe_jewels,usr_56028,105795.96,INVESTMENT_FEE,CREDIT_CARD,103,0.020543246398798922,0,7.9,97.66478618373367,1,1,0,1,1,58.0,0,1,0,0.18,0,0,0,0,0,96.5,0,2.9,0.08,dev_hash_16522,user_790@okhdfcbank,"House No 42, Bengaluru",CLEAN,0
txn_rzp_000094,p2p_lottery_claim,usr_56576,37865.18,INVESTMENT_FEE,NETBANKING,87,0.1430833189682013,0,55.9,80.53534033587684,0,1,0,1,2,95.4,0,1,0,0.4,0,0,0,0,0,91.1,0,14.9,0.14,dev_hash_98930,user_707@okhdfcbank,"House No 250, Bengaluru",CLEAN,0
txn_rzp_000095,mch_quick_vouchers,usr_6952,2855.25,FOOTWEAR,DEBIT_CARD,262,0.16943717766299998,0,84.3,69.10580348737469,0,1,0,1,1,10.1,0,1,0,0.15,0,0,0,0,0,83.3,0,10.0,0.16,dev_hash_25726,user_107@okhdfcbank,"House No 255, Bengaluru",CLEAN,0
txn_rzp_000096,mch_gadget_bazar,usr_17932,139440.78,P2P_TRANSFER,NETBANKING,53,0.05264373773859094,0,70.3,92.48125087546532,0,1,0,2,1,4.2,0,1,0,0.22,0,0,0,0,0,92.0,0,0.5,0.07,dev_hash_67176,user_119@okhdfcbank,"House No 236, Bengaluru",CLEAN,0
txn_rzp_000097,unknown_vpa_merchant,usr_42033,43151.32,P2P_TRANSFER,NETBANKING,89,0.1131818811114096,0,42.7,91.32942594970683,0,1,0,2,1,41.3,0,1,0,0.13,0,0,0,0,0,95.4,0,3.1,0.19,dev_hash_91018,user_571@okhdfcbank,"House No 426, Bengaluru",CLEAN,0
txn_rzp_000098,mch_quick_vouchers,usr_12551,21873.13,P2P_TRANSFER,NETBANKING,340,0.19926126446094872,0,37.1,89.5935058125039,1,1,0,1,2,8.6,0,1,0,0.2,0,0,0,1,1,23.5,0,2.0,0.18,dev_hash_39041,user_441@okhdfcbank,"House No 399, Bengaluru",PHISHING_LINK_MALWARE,1
txn_rzp_000099,mch_hyper_grocery,usr_67840,2512.25,FOOTWEAR,IMPS_NEFT,186,0.13068425011788787,0,33.0,59.01062028239745,0,1,0,1,1,3.2,0,1,0,0.0,0,0,0,0,0,82.5,0,7.6,0.1,dev_hash_32740,user_716@okhdfcbank,"House No 79, Bengaluru",CLEAN,0
txn_rzp_000100,p2p_lottery_claim,usr_10876,2032.14,DIGITAL_VOUCHER,IMPS_NEFT,204,0.08781853347688276,0,109.3,99.50018962715707,0,1,0,2,3,27.7,0,1,0,0.02,0,0,0,0,0,82.3,0,1.5,0.14,dev_hash_93269,user_739@okhdfcbank,"House No 166, Bengaluru",CLEAN,0
txn_rzp_000101,p2p_lottery_claim,usr_42436,69016.86,DIGITAL_VOUCHER,DEBIT_CARD,142,0.07992608192248711,2,53.9,99.05034039658146,1,0,1,2,3,25.0,0,1,0,0.03,0,0,0,0,0,83.8,0,6.2,0.17,dev_hash_50685,user_572@okhdfcbank,"House No 232, Bengaluru",CHARGEBACK_FRAUD,1
txn_rzp_000102,unknown_vpa_merchant,usr_38627,35310.81,LUXURY_FASHION,COD,2,0.2812005215553406,0,10.6,79.75690993968017,0,1,0,2,2,34.5,0,0,0,0.05,0,0,0,0,0,88.2,0,6.8,0.17,dev_hash_15376,user_560@okhdfcbank,"House No 466, Bengaluru",CLEAN,0
txn_rzp_000103,p2p_lottery_claim,usr_25672,625.7,GROCERY,NETBANKING,133,0.1438014491292596,0,36.1,66.19351457999203,0,1,1,1,2,27.7,0,1,0,0.31,0,0,0,0,0,85.5,0,3.8,0.17,dev_hash_94689,user_276@okhdfcbank,"House No 21, Bengaluru",CLEAN,0
txn_rzp_000104,mch_luxe_jewels,usr_58595,1057.18,DIGITAL_VOUCHER,CREDIT_CARD,464,0.1797160296092096,0,68.5,99.43166614251754,0,1,0,2,3,3.1,0,1,0,0.11,0,0,0,0,0,91.3,0,0.6,0.04,dev_hash_94843,user_442@okhdfcbank,"House No 34, Bengaluru",CLEAN,0
txn_rzp_000105,mch_hyper_grocery,usr_89916,108866.89,P2P_TRANSFER,CREDIT_CARD,14,0.09263615886791479,0,107.3,100.0,1,1,0,1,2,48.7,0,1,0,0.03,0,0,0,0,0,75.5,0,1.2,0.19,dev_hash_55851,user_417@okhdfcbank,"House No 496, Bengaluru",CLEAN,0
txn_rzp_000106,p2p_lottery_claim,usr_52374,4783.95,DIGITAL_VOUCHER,NETBANKING,293,0.31190805091743495,0,107.3,71.96060020943014,0,1,0,2,1,46.5,0,1,0,0.18,0,0,0,0,0,89.4,0,8.7,0.15,dev_hash_99838,user_639@okhdfcbank,"House No 48, Bengaluru",CLEAN,0
txn_rzp_000107,mch_luxe_jewels,usr_67648,4087.08,GROCERY,UPI_INTENT,213,0.2104889923985846,0,40.7,76.63407746302327,0,1,0,2,1,26.0,0,1,0,0.18,0,0,0,0,0,90.5,0,4.3,0.17,dev_hash_20114,user_402@okhdfcbank,"House No 433, Bengaluru",CLEAN,0
txn_rzp_000108,mch_hyper_grocery,usr_71748,82939.19,ELECTRONICS,UPI_INTENT,374,0.080260077521692,0,93.9,66.98167430304521,0,1,0,2,1,67.4,0,1,0,0.17,0,0,0,1,1,7.6,0,0.6,0.05,dev_hash_91885,user_928@okhdfcbank,"House No 463, Bengaluru",PHISHING_LINK_MALWARE,1
txn_rzp_000109,mch_fashion_hub,usr_54852,3671.0,GROCERY,COD,340,0.021183392277904077,0,64.3,80.340345227777,0,0,0,2,1,32.0,0,1,0,0.03,0,0,0,0,0,90.3,0,11.4,0.05,dev_hash_71474,user_955@okhdfcbank,"House No 100, Bengaluru",CLEAN,0
txn_rzp_000110,mch_hyper_grocery,usr_58749,71925.83,INVESTMENT_FEE,IMPS_NEFT,1,0.21784114669088223,0,58.3,66.3916727326512,1,1,0,1,1,59.4,0,1,0,0.21,0,0,0,0,0,88.3,0,0.1,0.16,dev_hash_42768,user_153@okhdfcbank,"House No 329, Bengaluru",CLEAN,0
txn_rzp_000111,mch_quick_vouchers,usr_73684,4483.08,LUXURY_FASHION,COD,273,0.043222124985788674,0,26.3,86.71251910251245,0,1,0,1,2,94.2,0,1,0,0.64,0,0,0,0,0,96.3,0,8.9,0.09,dev_hash_67340,user_193@okhdfcbank,"House No 485, Bengaluru",CLEAN,0
txn_rzp_000112,unknown_vpa_merchant,usr_60130,2151.22,GROCERY,UPI_INTENT,237,0.012230612034501894,0,63.9,100.0,0,1,0,2,1,29.5,0,1,0,0.17,0,0,0,0,0,88.5,0,9.1,0.14,dev_hash_22987,user_959@okhdfcbank,"House No 366, Bengaluru",CLEAN,0
txn_rzp_000113,unknown_vpa_merchant,usr_20142,12172.34,DIGITAL_VOUCHER,UPI_INTENT,62,0.09215775126189349,0,110.6,79.94600868142477,1,1,0,1,3,55.3,0,1,0,0.64,0,0,0,0,0,82.9,0,6.5,0.04,dev_hash_20384,user_119@okhdfcbank,"House No 132, Bengaluru",CLEAN,0
txn_rzp_000114,mch_gadget_bazar,usr_72932,36988.73,P2P_TRANSFER,UPI_INTENT,182,0.3046341389308743,0,9.1,100.0,0,1,0,1,2,23.7,0,1,0,0.19,0,0,0,0,0,79.4,0,5.4,0.08,dev_hash_18232,user_213@okhdfcbank,"House No 429, Bengaluru",CLEAN,0
txn_rzp_000115,mch_hyper_grocery,usr_71261,10279.11,ELECTRONICS,COD,4,0.2617542428064295,0,40.4,88.21760170511547,0,1,0,2,1,27.6,0,1,0,0.15,0,0,0,0,0,76.9,0,10.9,0.11,dev_hash_64600,user_291@okhdfcbank,"House No 341, Bengaluru",CLEAN,0
txn_rzp_000116,mch_hyper_grocery,usr_48265,21347.73,LUXURY_FASHION,NETBANKING,261,0.06511627637146052,0,77.0,78.39753477632075,0,1,0,1,2,13.7,0,1,0,0.06,0,0,0,0,0,81.0,0,4.1,0.16,dev_hash_60709,user_482@okhdfcbank,"House No 130, Bengaluru",CLEAN,0
txn_rzp_000117,mch_quick_vouchers,usr_9855,2331.24,GROCERY,UPI_COLLECT,299,0.16523251332182787,0,10.8,41.212155835632934,0,1,0,2,1,19.2,1,1,1,0.25,0,0,0,0,0,90.9,0,14.5,0.12,dev_hash_94252,user_279@okhdfcbank,"House No 426, Bengaluru",CLEAN,0
txn_rzp_000118,mch_luxe_jewels,usr_92146,140839.26,INVESTMENT_FEE,COD,10,0.02509007686642602,0,76.5,84.69692691466607,1,1,0,2,1,28.1,0,1,0,0.61,0,0,0,0,0,83.4,0,1.7,0.05,dev_hash_36144,user_142@okhdfcbank,"House No 162, Bengaluru",CLEAN,0
txn_rzp_000119,mch_hyper_grocery,usr_53196,37670.95,INVESTMENT_FEE,CREDIT_CARD,57,0.10996343076322561,0,92.4,82.82306488443561,1,1,0,1,3,35.3,0,1,0,0.02,0,0,0,0,0,86.6,0,2.5,0.19,dev_hash_58237,user_547@okhdfcbank,"House No 456, Bengaluru",CLEAN,0
txn_rzp_000120,mch_luxe_jewels,usr_51678,4272.38,GROCERY,UPI_COLLECT,221,0.04695692487393207,0,3.8,68.35195294033385,0,1,0,2,1,69.4,0,1,1,0.06,0,0,0,0,0,93.2,0,7.8,0.06,dev_hash_88964,user_942@okhdfcbank,"House No 93, Bengaluru",CLEAN,0
txn_rzp_000121,mch_quick_vouchers,usr_14447,39868.86,LUXURY_FASHION,CREDIT_CARD,423,0.09198161028333621,0,2.0,54.98894706085349,0,1,0,2,1,3.0,0,1,0,0.11,0,0,0,0,0,77.5,0,9.9,0.17,dev_hash_15551,user_844@okhdfcbank,"House No 446, Bengaluru",CLEAN,0
txn_rzp_000122,mch_hyper_grocery,usr_58008,41096.54,JEWELRY,COD,298,0.23117973220191423,0,62.0,56.98755234692213,0,0,0,2,2,45.3,0,1,0,0.2,0,0,0,0,0,78.8,0,10.4,0.16,dev_hash_30969,user_131@okhdfcbank,"House No 74, Bengaluru",CLEAN,0
txn_rzp_000123,p2p_lottery_claim,usr_58432,35558.27,ELECTRONICS,UPI_COLLECT,389,0.1253859118823508,0,76.5,73.54162458812806,1,1,0,2,3,7.4,1,1,1,0.15,0,0,0,0,0,94.3,0,7.6,0.19,dev_hash_68972,user_479@okhdfcbank,"House No 191, Bengaluru",CLEAN,0
txn_rzp_000124,mch_fashion_hub,usr_76225,6557.53,DIGITAL_VOUCHER,NETBANKING,828,0.21596917267466217,0,12.7,86.85291355532237,0,1,0,1,1,0.6,0,1,0,0.08,0,0,0,0,0,76.9,0,11.0,0.05,dev_hash_60723,user_675@okhdfcbank,"House No 61, Bengaluru",CLEAN,0
txn_rzp_000125,mch_quick_vouchers,usr_93279,129435.67,INVESTMENT_FEE,UPI_COLLECT,341,0.21505212698832882,0,44.3,98.23805697806472,0,1,0,2,1,19.9,0,1,1,0.16,0,0,0,0,0,92.1,0,12.4,0.04,dev_hash_69250,user_276@okhdfcbank,"House No 461, Bengaluru",CLEAN,0
txn_rzp_000126,mch_fashion_hub,usr_90381,1313.39,GROCERY,COD,30,0.16601695326780863,0,31.3,74.84287249261857,0,1,0,2,1,82.9,0,1,0,0.12,0,0,0,0,0,91.2,0,4.9,0.14,dev_hash_93584,user_278@okhdfcbank,"House No 407, Bengaluru",CLEAN,0
txn_rzp_000127,mch_gadget_bazar,usr_16907,487.76,FOOTWEAR,IMPS_NEFT,38,0.1229770138004698,0,85.3,72.4015414940396,1,1,1,2,2,32.3,0,1,0,0.05,0,0,0,0,0,95.9,0,11.5,0.16,dev_hash_90209,user_188@okhdfcbank,"House No 34, Bengaluru",CLEAN,0
txn_rzp_000128,p2p_lottery_claim,usr_95223,101422.81,INVESTMENT_FEE,NETBANKING,2,0.02458474603187381,0,44.4,100.0,0,1,0,1,2,90.0,1,1,0,0.97,0,0,0,0,0,85.1,0,0.6,0.15,dev_hash_99143,user_629@okhdfcbank,"House No 177, Bengaluru",SYNTHETIC_IDENTITY,1
txn_rzp_000129,unknown_vpa_merchant,usr_17912,45605.41,P2P_TRANSFER,NETBANKING,390,0.11794776551404403,0,237.0,85.07167068437451,0,1,0,1,2,58.4,0,1,0,0.09,0,0,0,0,0,77.7,0,10.6,0.12,dev_hash_39552,user_454@okhdfcbank,"House No 486, Bengaluru",CLEAN,0
txn_rzp_000130,mch_quick_vouchers,usr_11336,16398.5,JEWELRY,UPI_COLLECT,55,0.39112925912880314,0,25.7,75.2597209038579,0,1,0,2,3,61.2,0,1,1,0.01,0,0,0,0,0,79.4,0,1.2,0.06,dev_hash_32103,user_706@okhdfcbank,"House No 483, Bengaluru",CLEAN,0
txn_rzp_000131,mch_gadget_bazar,usr_87341,4003.7,GROCERY,IMPS_NEFT,7,0.4173702064707681,0,8.8,80.57701426351404,0,1,0,1,1,4.4,0,1,0,0.25,0,0,0,0,0,88.7,0,7.8,0.1,dev_hash_44688,user_766@okhdfcbank,"House No 108, Bengaluru",CLEAN,0
txn_rzp_000132,mch_luxe_jewels,usr_82016,35574.35,ELECTRONICS,UPI_COLLECT,114,0.14737455571484828,0,71.8,83.68015238020539,0,1,0,2,2,40.3,0,1,1,0.2,0,0,0,0,0,84.2,0,7.3,0.14,dev_hash_63227,bank_verification_161@paytm,"House No 233, Bengaluru",UPI_COLLECT_SPOOF,1
txn_rzp_000133,mch_gadget_bazar,usr_58619,142827.0,P2P_TRANSFER,DEBIT_CARD,183,0.00938398775475331,0,32.3,81.71267811325941,0,1,0,2,3,28.8,0,1,0,0.01,0,0,0,0,0,83.0,0,7.2,0.06,dev_hash_62260,user_233@okhdfcbank,"House No 390, Bengaluru",CLEAN,0
txn_rzp_000134,mch_hyper_grocery,usr_14917,3112.28,GROCERY,UPI_COLLECT,65,0.07385101315757875,0,2.7,80.10989207902459,0,1,0,1,1,5.1,0,1,1,0.07,0,0,0,0,0,82.0,0,14.0,0.09,dev_hash_90658,user_528@okhdfcbank,"House No 128, Bengaluru",CLEAN,0
txn_rzp_000135,mch_gadget_bazar,usr_43917,572.4,GROCERY,UPI_COLLECT,191,0.2929034593486642,0,87.2,45.40449246531531,0,1,0,2,2,222.1,0,1,1,0.04,0,0,0,0,0,84.9,0,13.6,0.15,dev_hash_61543,user_617@okhdfcbank,"House No 235, Bengaluru",CLEAN,0
txn_rzp_000136,mch_gadget_bazar,usr_77460,3098.34,GROCERY,UPI_INTENT,74,0.02139222269774615,0,34.9,70.16363415748931,1,1,0,2,2,27.4,0,1,0,0.1,0,0,0,0,0,76.7,0,1.2,0.08,dev_hash_66482,user_237@okhdfcbank,"House No 452, Bengaluru",CLEAN,0
txn_rzp_000137,mch_quick_vouchers,usr_53855,4717.37,GROCERY,UPI_INTENT,220,0.03324531635405335,0,176.1,52.256263529322354,0,1,0,2,1,42.7,0,1,0,0.37,0,0,0,0,0,76.6,0,8.0,0.05,dev_hash_82070,user_386@okhdfcbank,"House No 423, Bengaluru",CLEAN,0
txn_rzp_000138,p2p_lottery_claim,usr_81090,3491.68,LUXURY_FASHION,UPI_COLLECT,109,0.08288406381313723,0,58.9,72.22958118254925,0,1,0,2,3,18.9,0,1,1,0.16,0,0,0,0,0,85.3,0,10.1,0.07,dev_hash_36090,user_716@okhdfcbank,"House No 261, Bengaluru",CLEAN,0
txn_rzp_000139,mch_fashion_hub,usr_6938,34649.27,ELECTRONICS,UPI_COLLECT,311,0.1549740622272908,0,40.6,87.8190712433475,0,1,0,1,3,17.3,0,1,1,0.1,0,0,0,0,0,91.5,0,5.6,0.05,dev_hash_90356,user_426@okhdfcbank,"House No 84, Bengaluru",CLEAN,0
txn_rzp_000140,mch_hyper_grocery,usr_97904,45456.05,JEWELRY,NETBANKING,30,0.024811717091876486,0,72.9,73.1174938305306,0,1,0,2,2,18.7,0,1,0,0.04,0,0,0,0,0,89.5,0,5.5,0.06,dev_hash_98317,user_212@okhdfcbank,"House No 214, Bengaluru",CLEAN,0
txn_rzp_000141,unknown_vpa_merchant,usr_96069,93959.13,ELECTRONICS,NETBANKING,121,0.061576498071025866,0,239.4,61.65336456766555,0,0,0,1,3,21.8,0,1,0,0.01,0,0,0,0,0,75.6,0,11.3,0.1,dev_hash_78712,user_744@okhdfcbank,"House No 370, Bengaluru",CLEAN,0
txn_rzp_000142,p2p_lottery_claim,usr_50832,120237.73,INVESTMENT_FEE,IMPS_NEFT,460,0.09862942375060076,0,126.2,83.66371880097725,0,1,0,1,1,186.1,1,1,0,0.07,0,0,0,0,0,83.2,1,88.3,0.85,dev_hash_29848,user_522@okhdfcbank,"House No 354, Bengaluru",LOTTERY_REWARD_SCAM,1
txn_rzp_000143,mch_hyper_grocery,usr_81147,125879.24,INVESTMENT_FEE,IMPS_NEFT,116,0.23226848391379523,0,22.7,70.06643842798215,0,1,0,1,3,152.7,0,1,0,0.1,0,0,0,0,0,85.7,0,9.4,0.11,dev_hash_78875,user_485@okhdfcbank,"House No 161, Bengaluru",CLEAN,0
txn_rzp_000144,mch_luxe_jewels,usr_70878,2098.63,GROCERY,NETBANKING,1018,0.162423715432333,0,2.9,100.0,0,1,0,2,3,11.6,0,0,0,0.61,0,0,0,0,0,92.3,0,8.0,0.18,dev_hash_46569,user_671@okhdfcbank,"House No 153, Bengaluru",CLEAN,0
txn_rzp_000145,mch_quick_vouchers,usr_38880,783.66,FOOTWEAR,COD,312,0.17993381027324684,1,11.6,86.03360630243499,0,1,0,2,2,29.7,0,1,0,0.3,0,0,0,0,0,84.0,0,4.3,0.06,dev_hash_59767,user_504@okhdfcbank,"House No 420, Bengaluru",CLEAN,0
txn_rzp_000146,unknown_vpa_merchant,usr_20198,74276.44,JEWELRY,UPI_INTENT,97,0.002300288471432354,2,37.7,88.33795885406941,1,1,0,2,3,38.3,0,1,0,0.33,0,0,0,0,0,77.6,0,12.8,0.1,dev_hash_36485,user_947@okhdfcbank,"House No 276, Bengaluru",CLEAN,0
txn_rzp_000147,mch_hyper_grocery,usr_92248,81686.29,JEWELRY,UPI_COLLECT,447,0.20240007202451188,0,84.9,73.78370475057783,1,1,0,1,3,6.5,0,1,1,0.04,0,0,0,0,0,80.1,0,14.4,0.02,dev_hash_40518,user_153@okhdfcbank,"House No 52, Bengaluru",CLEAN,0
txn_rzp_000148,p2p_lottery_claim,usr_62918,33251.23,INVESTMENT_FEE,COD,225,0.06468641271558953,0,100.8,88.25885259383934,0,1,0,1,2,65.9,0,1,0,0.15,0,0,0,0,0,77.1,1,84.8,0.81,dev_hash_72350,user_588@okhdfcbank,"House No 334, Bengaluru",LOTTERY_REWARD_SCAM,1
txn_rzp_000149,mch_quick_vouchers,usr_43096,38347.39,JEWELRY,COD,23,0.18186283200836145,0,50.0,89.73771907770785,1,1,0,1,3,71.2,0,1,0,0.38,0,0,0,0,0,81.7,0,12.1,0.19,dev_hash_14888,user_279@okhdfcbank,"House No 214, Bengaluru",CLEAN,0
txn_rzp_000150,mch_gadget_bazar,usr_5763,63739.89,P2P_TRANSFER,IMPS_NEFT,473,0.1118121188908839,2,66.6,77.87973312732966,0,1,0,2,1,19.9,1,1,0,0.59,0,0,0,0,0,90.0,0,1.1,0.14,dev_hash_24064,user_443@okhdfcbank,"House No 146, Bengaluru",CLEAN,0
txn_rzp_000151,p2p_lottery_claim,usr_72211,40080.09,ELECTRONICS,COD,250,0.5001,0,107.5,100.0,0,1,0,1,2,14.2,0,1,1,0.17,0,0,0,0,0,76.3,0,11.2,0.08,dev_hash_43720,user_835@okhdfcbank,"House No 96, Bengaluru",RETURN_FRAUD,1
txn_rzp_000152,unknown_vpa_merchant,usr_39669,2628.98,FOOTWEAR,UPI_COLLECT,9,0.10275433723124285,0,20.4,82.48305094174367,0,1,0,2,3,60.8,0,1,1,0.08,0,0,0,0,0,95.2,0,4.7,0.16,dev_hash_22502,user_289@okhdfcbank,"House No 72, Bengaluru",CLEAN,0
txn_rzp_000153,mch_gadget_bazar,usr_1895,85592.88,JEWELRY,DEBIT_CARD,113,0.05500973207862577,0,49.0,78.34845195308006,1,1,0,2,3,22.1,0,1,0,0.15,0,0,0,0,0,98.2,0,11.4,0.19,dev_hash_95679,user_468@okhdfcbank,"House No 355, Bengaluru",CLEAN,0
txn_rzp_000154,p2p_lottery_claim,usr_16495,106868.37,INVESTMENT_FEE,CREDIT_CARD,70,0.04888743402122204,0,226.2,99.26215099470106,1,1,0,2,3,31.2,0,1,0,0.21,0,0,0,0,0,83.9,0,0.8,0.16,dev_hash_48671,user_476@okhdfcbank,"House No 315, Bengaluru",CLEAN,0
txn_rzp_000155,mch_gadget_bazar,usr_63676,6539.31,DIGITAL_VOUCHER,DEBIT_CARD,345,0.0911317072334715,0,17.5,61.778670115507694,0,1,0,2,3,51.0,0,1,0,0.22,0,0,0,0,0,92.7,0,4.7,0.14,dev_hash_42435,user_796@okhdfcbank,"House No 387, Bengaluru",CLEAN,0
txn_rzp_000156,unknown_vpa_merchant,usr_11730,62293.98,INVESTMENT_FEE,NETBANKING,249,0.10193293730753537,0,8.5,89.65099889731749,0,1,0,1,3,32.6,0,1,0,0.13,0,0,0,0,0,78.0,0,6.2,0.11,dev_hash_80341,user_253@okhdfcbank,"House No 85, Bengaluru",CLEAN,0
txn_rzp_000157,mch_hyper_grocery,usr_58912,19980.17,LUXURY_FASHION,COD,151,0.0404007019572905,0,81.5,75.79374673266771,1,1,0,2,1,16.8,0,1,0,0.23,0,0,0,0,0,78.0,0,0.3,0.16,dev_hash_69873,user_677@okhdfcbank,"House No 30, Bengaluru",CLEAN,0
txn_rzp_000158,p2p_lottery_claim,usr_41392,78222.53,ELECTRONICS,DEBIT_CARD,25,0.32124513497374807,0,0.1,100.0,1,1,0,1,1,16.0,0,1,0,0.14,0,0,0,0,0,84.6,0,4.5,0.03,dev_hash_80931,user_161@okhdfcbank,"House No 479, Bengaluru",CLEAN,0
txn_rzp_000159,mch_luxe_jewels,usr_5159,27856.48,JEWELRY,DEBIT_CARD,56,0.22281007804623484,1,205.9,100.0,1,1,0,2,2,69.2,0,1,0,0.44,0,0,0,0,0,83.8,0,3.4,0.06,dev_hash_59479,user_484@okhdfcbank,"House No 42, Bengaluru",CLEAN,0
txn_rzp_000160,p2p_lottery_claim,usr_71687,2541.64,DIGITAL_VOUCHER,COD,194,0.19712203774300566,0,35.4,83.94407645491208,0,1,0,2,3,50.5,0,0,0,0.05,0,0,0,0,0,86.3,0,13.4,0.15,dev_hash_10455,user_874@okhdfcbank,"House No 12, Bengaluru",CLEAN,0
txn_rzp_000161,mch_luxe_jewels,usr_89276,14019.47,P2P_TRANSFER,NETBANKING,31,0.1427692277895392,1,54.3,100.0,0,1,0,1,2,12.5,0,1,0,0.16,0,0,0,0,0,94.4,0,6.9,0.12,dev_hash_24790,user_132@okhdfcbank,"House No 415, Bengaluru",CLEAN,0
txn_rzp_000162,mch_hyper_grocery,usr_3050,2249.16,FOOTWEAR,UPI_COLLECT,8,0.2464718913815599,0,286.1,75.73356273224937,1,1,0,1,1,70.9,0,1,1,0.29,0,0,0,0,0,85.5,0,8.9,0.03,dev_hash_40715,user_652@okhdfcbank,"House No 112, Bengaluru",CLEAN,0
